"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m","frp_base","fri7_base","fri9_base","fri9_counts","fri7_counts","is_urban","frp_range","fri_any","fri_any_z"
53005010901,0.836762688614541,0.850480109739369,0.748971193415638,0.745541838134431,0.878600823045268,0.8559670781893,0.820987654320988,0.830589849108368,0.743484224965706,0.745541838134431,0.86076817558299,0.844307270233196,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.9,1,1,9,13,1,0.156515775034294,1,1
53005010902,0.785322359396433,0.809327846364883,0.619341563786008,0.612482853223594,0.728395061728395,0.720850480109739,0.844307270233196,0.855281207133059,0.768175582990398,0.759945130315501,0.828532235939643,0.804526748971193,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0.8,1,1,6,13,1,0.242798353909465,1,1
53005011001,0.814814814814815,0.825788751714678,0.774348422496571,0.777091906721536,0.89437585733882,0.9039780521262,0.831275720164609,0.840877914951989,0.805212620027435,0.815500685871056,0.902606310013717,0.904663923182442,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,11,13,1,0.130315500685871,1,1
53005011002,0.849794238683128,0.864197530864197,0.83196159122085,0.8079561042524,0.831275720164609,0.812071330589849,0.857338820301783,0.868312757201646,0.825788751714678,0.828532235939643,0.86076817558299,0.844307270233196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,13,13,1,0.0920438957476,1,1
53005011100,0.784636488340192,0.794238683127572,0.705075445816187,0.722222222222222,0.89437585733882,0.9039780521262,0.791495198902606,0.798353909465021,0.714677640603567,0.731824417009602,0.86076817558299,0.87517146776406,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,5,13,1,0.198902606310013,1,1
53005011200,0.949245541838134,0.954732510288066,0.94238683127572,0.934156378600823,0.949245541838134,0.94718792866941,0.964334705075446,0.967078189300412,0.960219478737997,0.955418381344307,0.986282578875171,0.980109739368999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.065843621399177,1,1
53005011300,0.87517146776406,0.874485596707819,0.860082304526749,0.873799725651577,0.783264746227709,0.814128943758573,0.912894375857339,0.91838134430727,0.906721536351166,0.912208504801097,0.919067215363512,0.924554183813443,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,12,13,1,0.141289437585734,1,1
53005011401,0.920438957475994,0.928669410150892,0.866255144032922,0.84636488340192,0.89437585733882,0.847050754458162,0.915637860082305,0.921124828532236,0.873799725651577,0.863511659807956,0.908093278463649,0.87037037037037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,13,13,1,0.082304526748972,1,1
53005011402,0.287379972565158,0.242112482853224,0.196844993141289,0.223593964334705,0.151577503429355,0.249657064471879,0.325788751714678,0.286008230452675,0.254458161865569,0.264060356652949,0.265432098765432,0.319615912208505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.174211248285323,0,0
53005011501,0.740740740740741,0.740740740740741,0.578875171467764,0.599451303155007,0.817558299039781,0.834705075445816,0.788751714677641,0.797668038408779,0.672839506172839,0.689300411522634,0.854595336076818,0.863511659807956,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,5,11,1,0.321124828532236,1,1
53005011503,0.410836762688615,0.395747599451303,0.259945130315501,0.270233196159122,0.302469135802469,0.395061728395062,0.37517146776406,0.36556927297668,0.279149519890261,0.295610425240055,0.353909465020576,0.395061728395062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.240054869684499,0,0
53005011504,0.300411522633745,0.296296296296296,0.131687242798354,0.145404663923182,0.251714677640604,0.337448559670782,0.407407407407407,0.425925925925926,0.299725651577503,0.316186556927298,0.371056241426612,0.386831275720165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.294238683127572,0,0
53005011600,0.823045267489712,0.838134430727023,0.711934156378601,0.679698216735254,0.757201646090535,0.716735253772291,0.871056241426612,0.87997256515775,0.806584362139918,0.799725651577503,0.770919067215364,0.748285322359396,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.8,1,1,6,13,0,0.200274348422496,1,1
53005011700,0.709190672153635,0.717421124828532,0.646090534979424,0.661865569272977,0.600137174211248,0.618655692729767,0.792866941015089,0.801097393689986,0.746227709190672,0.748285322359396,0.720850480109739,0.696159122085048,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.6,1,0,1,13,1,0.201097393689986,1,1
53005011800,0.795610425240055,0.816872427983539,0.768861454046639,0.759259259259259,0.710562414266118,0.683813443072702,0.84156378600823,0.854595336076818,0.825102880658436,0.818930041152263,0.729766803840878,0.699588477366255,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.7,1,0,5,13,0,0.170781893004116,1,1
53005011900,0.459533607681756,0.482853223593964,0.353909465020576,0.366255144032922,0.302469135802469,0.337448559670782,0.602194787379973,0.62482853223594,0.532921810699588,0.541838134430727,0.508230452674897,0.46159122085048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0.322359396433471,1,1
53005012000,0.0692729766803841,0.00823045267489712,0.0651577503429355,0.0377229080932785,0.0411522633744856,0.0534979423868313,0.151577503429355,0.0164609053497942,0.141975308641975,0.0987654320987654,0.0267489711934156,0.0432098765432099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.143347050754458,0,0
53007960100,0.247599451303155,0.311385459533608,0.388203017832647,0.359396433470508,0.10082304526749,0.0713305898491084,0.286008230452675,0.34156378600823,0.335390946502058,0.331275720164609,0.111796982167353,0.0809327846364883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.316872427983539,0,0
53007960200,0.0624142661179698,0.0493827160493827,0.037037037037037,0.0397805212620027,0.0123456790123457,0.0246913580246914,0.10082304526749,0.0960219478737997,0.0617283950617284,0.065843621399177,0.0425240054869684,0.0631001371742112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0884773662551443,0,0
53007960300,0.573388203017833,0.62002743484225,0.666666666666667,0.606995884773663,0.497942386831276,0.323731138545953,0.659807956104252,0.686556927297668,0.64883401920439,0.619341563786008,0.521947873799726,0.343621399176955,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.3,0,0,0,7,0,0.386556927297668,1,1
53007960400,0.401234567901235,0.464334705075446,0.563786008230453,0.455418381344307,0.251714677640604,0.0843621399176955,0.585733882030178,0.614540466392318,0.631001371742112,0.565157750342936,0.332647462277092,0.135116598079561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2,0,0,0,2,0,0.546639231824417,1,1
53007960500,0.426611796982167,0.436213991769547,0.382030178326475,0.404663923182442,0.302469135802469,0.368312757201646,0.630315500685871,0.656378600823045,0.595336076817558,0.604252400548697,0.484910836762689,0.478737997256516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.3,0,0,0,3,0,0.356378600823045,1,1
53007960600,0.423868312757202,0.444444444444444,0.508916323731139,0.522633744855967,0.229080932784636,0.264746227709191,0.49519890260631,0.519890260631001,0.50480109739369,0.523319615912209,0.37997256515775,0.371742112482853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.294238683127573,0,0
53007960700,0.212620027434842,0.202331961591221,0.253772290809328,0.273662551440329,0.0877914951989026,0.138545953360768,0.194787379972565,0.189300411522634,0.207133058984911,0.219478737997257,0.115912208504801,0.157750342935528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.185871056241426,0,0
53007960801,0.0651577503429355,0.0377229080932785,0.0507544581618656,0.0493827160493827,0.0761316872427984,0.0967078189300412,0.131001371742112,0.100137174211248,0.122085048010974,0.115912208504801,0.104938271604938,0.145404663923182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.107681755829903,0,0
53007960802,0.622085048010974,0.624142661179698,0.615912208504801,0.636488340192044,0.554183813443073,0.585733882030178,0.718106995884774,0.733196159122085,0.698216735253772,0.713305898491084,0.674897119341564,0.674897119341564,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.6,1,0,0,11,1,0.179012345679012,1,1
53007961000,0.848422496570645,0.859396433470508,0.90877914951989,0.914266117969822,0.783264746227709,0.788065843621399,0.849794238683128,0.861454046639232,0.869684499314129,0.875857338820302,0.764746227709191,0.764746227709191,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.8,1,1,9,13,1,0.149519890260631,1,1
53007961100,0.886145404663923,0.898491083676269,0.902606310013717,0.885459533607682,0.831275720164609,0.788065843621399,0.910150891632373,0.914266117969822,0.912208504801097,0.903292181069959,0.854595336076818,0.823045267489712,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,12,13,1,0.126200274348423,1,1
53007961200,0.526063100137174,0.554183813443073,0.359396433470508,0.357338820301783,0.497942386831276,0.518518518518518,0.642661179698217,0.664609053497942,0.540466392318244,0.540466392318244,0.60562414266118,0.568587105624143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.5,0,0,0,3,0,0.307270233196159,1,1
53007961301,0.515089163237311,0.551440329218107,0.5960219478738,0.567901234567901,0.340877914951989,0.323731138545953,0.420438957475995,0.451303155006859,0.406035665294925,0.41838134430727,0.284636488340192,0.288751714677641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.311385459533608,0,0
53007961302,0.364197530864198,0.36556927297668,0.356652949245542,0.376543209876543,0.364883401920439,0.439643347050754,0.402606310013717,0.425240054869685,0.37997256515775,0.398491083676269,0.396433470507545,0.427297668038409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.082990397805212,0,0
53009000200,0.0747599451303155,0.111796982167353,0.0541838134430727,0.051440329218107,0.151577503429355,0.126200274348422,0.0898491083676269,0.141975308641975,0.100137174211248,0.0857338820301783,0.0795610425240055,0.0308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.120713305898491,0,0
53009000300,0.344307270233196,0.401920438957476,0.367626886145405,0.268175582990398,0.364883401920439,0.106310013717421,0.482853223593964,0.5,0.478737997256516,0.399862825788752,0.284636488340192,0.0336076817558299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.46639231824417,0,0
53009000400,0.0843621399176955,0.128943758573388,0.0631001371742112,0.0555555555555556,0.205761316872428,0.0713305898491084,0.190672153635117,0.246913580246914,0.189300411522634,0.162551440329218,0.0994513031550069,0.0219478737997256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.224965706447188,0,0
53009000600,0.319615912208505,0.380658436213992,0.251028806584362,0.187928669410151,0.279149519890261,0.13443072702332,0.251028806584362,0.318244170096022,0.174897119341564,0.156378600823045,0.0733882030178327,0.0267489711934156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.353909465020576,0,0
53009000700,0.483539094650206,0.528120713305898,0.478052126200274,0.462962962962963,0.526063100137174,0.4519890260631,0.44238683127572,0.48079561042524,0.410836762688615,0.426611796982167,0.46639231824417,0.447873799725652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.117283950617283,0,0
53009000800,0.659807956104252,0.698216735253772,0.648148148148148,0.617283950617284,0.578189300411523,0.400548696844993,0.688614540466392,0.708504801097394,0.606310013717421,0.612482853223594,0.513717421124829,0.438957475994513,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.5,0,0,0,8,1,0.307956104252401,1,1
53009000900,0.548696844993141,0.584362139917695,0.613854595336077,0.631001371742112,0.554183813443073,0.49519890260631,0.547325102880658,0.577503429355281,0.543895747599451,0.561728395061728,0.47599451303155,0.441015089163237,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,1,0.189986282578875,1,0
53009001000,0.40877914951989,0.425240054869685,0.537037037037037,0.569958847736626,0.340877914951989,0.368312757201646,0.530864197530864,0.556241426611797,0.561042524005487,0.580932784636488,0.412894375857339,0.408093278463649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.240054869684499,0,0
53009001100,0.369684499314129,0.397805212620027,0.438271604938272,0.454732510288066,0.251714677640604,0.301783264746228,0.425240054869685,0.460905349794239,0.451303155006859,0.468449931412894,0.37997256515775,0.36076817558299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.21673525377229,0,0
53009001200,0.476680384087792,0.510973936899863,0.48559670781893,0.505486968449931,0.526063100137174,0.4519890260631,0.463648834019204,0.49519890260631,0.470507544581619,0.491083676268861,0.47599451303155,0.449245541838134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.07681755829904,0,0
53009001300,0.220850480109739,0.296982167352538,0.272290809327846,0.242112482853224,0.151577503429355,0.0637860082304527,0.255144032921811,0.323731138545953,0.245541838134431,0.240740740740741,0.0795610425240055,0.0390946502057613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.284636488340192,0,0
53009001400,0.093278463648834,0.133744855967078,0.0919067215363512,0.0857338820301783,0.061042524005487,0.0308641975308642,0.106310013717421,0.149519890260631,0.102880658436214,0.106310013717421,0.0534979423868313,0.0288065843621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.120713305898491,0,0
53009001500,0.881344307270233,0.886831275720165,0.89917695473251,0.799039780521262,0.526063100137174,0.4519890260631,0.696844993141289,0.720164609053498,0.627572016460905,0.617969821673525,0.484910836762689,0.451303155006859,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.6,1,0,3,9,0,0.447873799725651,1,1
53009001600,0.327846364883402,0.390946502057613,0.363511659807956,0.261316872427984,0.251714677640604,0.0843621399176955,0.3559670781893,0.405349794238683,0.292181069958848,0.255829903978052,0.0747599451303155,0.0226337448559671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.382716049382716,0,0
53009001700,0.159122085048011,0.239368998628258,0.270919067215364,0.207818930041152,0.181069958847737,0.103566529492455,0.192043895747599,0.251028806584362,0.216735253772291,0.203017832647462,0.115912208504801,0.0603566529492455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.210562414266119,0,0
53009001800,0.0438957475994513,0.0720164609053498,0.10082304526749,0.0843621399176955,0.0123456790123457,0.0116598079561043,0.0281207133058985,0.0473251028806584,0.0500685871056241,0.0507544581618656,0.0137174211248285,0.0102880658436214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0905349794238686,0,0
53009001900,0.0589849108367627,0.093278463648834,0.122770919067215,0.0939643347050754,0.061042524005487,0.0308641975308642,0.046639231824417,0.0795610425240055,0.0631001371742112,0.0637860082304527,0.0336076817558299,0.0205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.102194787379972,0,0
53009002000,0.0246913580246914,0.0480109739368999,0.0384087791495199,0.0356652949245542,0.0459533607681756,0.0246913580246914,0.0452674897119342,0.0775034293552812,0.0473251028806584,0.0500685871056241,0.0315500685871056,0.0192043895747599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.0807956104252401,0,0
53009002100,0.361454046639232,0.416323731138546,0.452674897119342,0.334705075445816,0.419067215363512,0.111796982167353,0.321673525377229,0.369684499314129,0.321673525377229,0.280521262002743,0.227023319615912,0.0569272976680384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.395747599451304,0,0
53009002300,0.103566529492455,0.159122085048011,0.137174211248285,0.103566529492455,0.0877914951989026,0.046639231824417,0.189300411522634,0.246227709190672,0.179012345679012,0.163923182441701,0.0747599451303155,0.0342935528120713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.211934156378601,0,0
53009940000,0.440329218106996,0.48079561042524,0.553497942386831,0.353223593964335,0.395747599451303,0.277091906721536,0.65363511659808,0.63923182441701,0.686556927297668,0.532235939643347,0.265432098765432,0.0802469135802469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.1,0,0,0,3,0,0.606310013717421,1,1
53009990100,0.00617283950617284,0,0.00617283950617284,0,0.0123456790123457,0.01440329218107,0.00617283950617284,0,0.00617283950617284,0,0.00685871056241427,0.00617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0
53011040101,0.235253772290809,0.300411522633745,0.16323731138546,0.146090534979424,0.205761316872428,0.146090534979424,0.169410150891632,0.208504801097394,0.0850480109739369,0.0905349794238683,0.0953360768175583,0.0994513031550069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.215363511659808,0,0
53011040102,0.172839506172839,0.212620027434842,0.176954732510288,0.16803840877915,0.0877914951989026,0.0898491083676269,0.209876543209877,0.255829903978052,0.152263374485597,0.160493827160494,0.122085048010974,0.119341563786008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.168038408779149,0,0
53011040201,0.140603566529492,0.138545953360768,0.186556927297668,0.203703703703704,0.113854595336077,0.191358024691358,0.165294924554184,0.159122085048011,0.205761316872428,0.213305898491084,0.192729766803841,0.249657064471879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.186145404663923,0,0
53011040202,0.0596707818930041,0.0637860082304527,0.0480109739368999,0.0521262002743484,0.0233196159122085,0.0308641975308642,0.0617283950617284,0.0692729766803841,0.0445816186556927,0.0480109739368999,0.037037037037037,0.0500685871056241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0766803840877915,0,0
53011040203,0.310699588477366,0.349108367626886,0.220850480109739,0.220850480109739,0.279149519890261,0.342249657064472,0.240054869684499,0.281893004115226,0.155692729766804,0.167352537722908,0.212620027434842,0.257201646090535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.244307270233196,0,0
53011040301,0.254458161865569,0.271604938271605,0.249657064471879,0.269547325102881,0.151577503429355,0.259945130315501,0.246227709190672,0.264746227709191,0.276406035665295,0.286694101508916,0.212620027434842,0.271604938271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.248422496570645,0,0
53011040302,0.0432098765432099,0.0281207133058985,0.0576131687242798,0.0569272976680384,0.0761316872427984,0.0967078189300412,0.056241426611797,0.0384087791495199,0.121399176954733,0.100137174211248,0.0843621399176955,0.108367626886145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0932784636488345,0,0
53011040403,0.242798353909465,0.237311385459534,0.279835390946502,0.307270233196159,0.151577503429355,0.249657064471879,0.236625514403292,0.230452674897119,0.319615912208505,0.320301783264746,0.192729766803841,0.249657064471879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.168724279835391,0,0
53011040407,0.209876543209877,0.245541838134431,0.128257887517147,0.133058984910837,0.251714677640604,0.301783264746228,0.217421124828532,0.250342935528121,0.159807956104252,0.170781893004115,0.294238683127572,0.312757201646091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.184499314128944,0,0
53011040408,0.176954732510288,0.200274348422497,0.0534979423868313,0.056241426611797,0.181069958847737,0.264746227709191,0.231138545953361,0.268861454046639,0.114540466392318,0.124142661179698,0.242798353909465,0.283950617283951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.346502057613169,0,0
53011040409,0.173525377229081,0.150205761316872,0.252400548696845,0.275720164609054,0.131001371742112,0.183813443072702,0.126886145404664,0.101508916323731,0.200960219478738,0.187242798353909,0.111796982167353,0.1440329218107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.174211248285323,0,0
53011040411,0.921124828532236,0.92798353909465,0.786008230452675,0.764060356652949,0.685871056241427,0.683813443072702,0.781207133058985,0.796982167352538,0.62482853223594,0.648148148148148,0.615912208504801,0.621399176954732,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,3,13,1,0.312071330589849,1,1
53011040412,0.174211248285322,0.140603566529492,0.214677640603567,0.235939643347051,0.131001371742112,0.183813443072702,0.232510288065844,0.211934156378601,0.320301783264746,0.319615912208505,0.233882030178326,0.286008230452675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.189300411522634,0,0
53011040413,0.585733882030178,0.635116598079561,0.412894375857339,0.363511659807956,0.620713305898491,0.508230452674897,0.565157750342936,0.602194787379973,0.421810699588477,0.416323731138546,0.53840877914952,0.475308641975309,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1,0,0,4,1,0.271604938271605,1,1
53011040414,0.454732510288066,0.501371742112483,0.318930041152263,0.292181069958848,0.526063100137174,0.4519890260631,0.409465020576132,0.449931412894376,0.296296296296296,0.304526748971193,0.42798353909465,0.412208504801097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.233882030178326,0,0
53011040415,0.183813443072702,0.216049382716049,0.126886145404664,0.126886145404664,0.205761316872428,0.273662551440329,0.140603566529492,0.166666666666667,0.106310013717421,0.11522633744856,0.130315500685871,0.16323731138546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.193689986282579,0,0
53011040416,0.0857338820301783,0.0946502057613169,0.0397805212620027,0.041838134430727,0.0459533607681756,0.065843621399177,0.0713305898491084,0.083676268861454,0.0349794238683128,0.037037037037037,0.0672153635116598,0.0877914951989026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0650205761316872,0,0
53011040504,0.0315500685871056,0.037037037037037,0.0198902606310014,0.0205761316872428,0.0123456790123457,0.0205761316872428,0.0493827160493827,0.0582990397805213,0.0308641975308642,0.0336076817558299,0.0246913580246914,0.032235939643347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0876543209876543,0,0
53011040505,0.144718792866941,0.174211248285322,0.056241426611797,0.0576131687242798,0.10082304526749,0.111796982167353,0.0802469135802469,0.0919067215363512,0.0288065843621399,0.0294924554183813,0.0576131687242798,0.0761316872427984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.17119341563786,0,0
53011040507,0.561042524005487,0.561042524005487,0.39437585733882,0.424554183813443,0.710562414266118,0.757887517146776,0.537037037037037,0.541838134430727,0.369684499314129,0.390946502057613,0.688614540466392,0.720850480109739,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,1,1,1,5,0,0.430315500685871,1,0
53011040508,0.194101508916324,0.14883401920439,0.146090534979424,0.160493827160494,0.251714677640604,0.211248285322359,0.174211248285322,0.132373113854595,0.106995884773663,0.103566529492455,0.265432098765432,0.260631001371742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.196433470507545,0,0
53011040509,0.475308641975309,0.44718792866941,0.393004115226337,0.432098765432099,0.600137174211248,0.647462277091907,0.500685871056241,0.478737997256516,0.397805212620027,0.412894375857339,0.697530864197531,0.726337448559671,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7,1,0,0,5,1,0.333333333333334,1,0
53011040510,0.299725651577503,0.321673525377229,0.194787379972565,0.204389574759945,0.395747599451303,0.476680384087792,0.244170096021948,0.262002743484225,0.137860082304527,0.148148148148148,0.37997256515775,0.429355281207133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,0,0.462139917695473,1,0
