"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri_z_h.ss","fri_mm_h.ss","fri_d_h.ss","fri_z_h.m","fri_mm_h.m","fri_d_h.m","fri_z_nh.ss","fri_mm_nh.ss","fri_d_nh.ss","fri_z_nh.m","fri_mm_nh.m","fri_d_nh.m","frp_base","fri_base","frp_range","fri_counts","is_urban"
53021020607,0.00282167042889391,0.0203160270880361,0.00282167042889391,0.0208803611738149,0.00846501128668172,0.0107223476297968,0.00451467268623025,0.00564334085778781,0.00395033860045147,0.0259593679458239,0.0259593679458239,0.0316027088036117,0,0,0,0,0,0,0,0,0,0,0,0,0.0242937853107,0,0.0287810383747178,0,1
53021020608,0.781038374717833,0.472911963882619,0.415349887133183,0.253386004514673,0.656884875846501,0.446952595936795,0.664221218961625,0.516365688487585,0.289503386004515,0.229119638826185,0.668171557562077,0.566591422121896,1,0,1,0,0,0,1,0,1,0,0,0,0.771186440678,1,0.551918735891648,5,0
53021020700,0.872460496613995,0.63882618510158,0.799661399548533,0.576185101580135,0.717268623024831,0.403498871331828,0.918171557562077,0.81489841986456,0.67607223476298,0.475733634311512,0.79627539503386,0.663656884875847,1,1,1,0,0,0,1,1,1,1,0,1,0.95197740113,1,0.548478529798172,9,0
53021020801,0.734198645598194,0.422686230248307,0.553047404063205,0.331264108352144,0.379232505643341,0.105530474040632,0.844808126410835,0.724604966139955,0.507336343115124,0.35665914221219,0.508465011286682,0.336907449209932,1,0,0,0,0,0,1,0,0,1,0,0,0.765254237288,1,0.739277652370203,4,0
53021020802,0.484762979683973,0.159142212189616,0.147855530474041,0.0558690744920993,0.41647855530474,0.197516930022573,0.330135440180587,0.205981941309255,0.0790067720090293,0.0598194130925508,0.401241534988713,0.299661399548533,0,0,0,0,0,0,0,0,0,0,0,0,0.471751412429,0,0.428893905191874,0,0
53021980100,0.998306997742664,0.996613995485327,0.887133182844244,0.821670428893905,0.456546275395034,0.463318284424379,1,1,0.827313769751693,0.80530474040632,0.538939051918736,0.558690744920993,1,1,0,1,1,0,1,1,0,1,1,0,0,2,1,10,1
53023970300,0.58352144469526,0.210496613995485,0.219525959367946,0.104401805869074,0.456546275395034,0.124153498871332,0.420993227990971,0.262979683972912,0.125282167042889,0.0942437923250564,0.449774266365689,0.281602708803612,0,0,0,0,0,0,0,0,0,0,0,0,0.477966101695,0,0.489277652370204,0,0
53025010100,0.971218961625282,0.830135440180587,0.90293453724605,0.652370203160271,0.94469525959368,0.863995485327314,0.928329571106095,0.831264108352144,0.687923250564334,0.44920993227991,0.961625282167043,0.899548532731377,1,1,1,1,1,1,1,1,1,1,0,1,0.968926553672,1,0.522009029345372,12,0
53025010200,0.601015801354402,0.225169300225734,0.195823927765237,0.0705417607223476,0.542889390519187,0.316591422121896,0.418171557562077,0.244356659142212,0.0897291196388262,0.0519187358916479,0.401241534988713,0.27765237020316,0,0,0,0,0,0,0,0,0,0,0,0,0.426553672316,0,0.549097065462754,0,0
53025010300,0.623589164785553,0.287810383747178,0.456546275395034,0.25,0.774830699774266,0.326749435665914,0.667042889390519,0.4813769751693,0.324492099322799,0.213318284424379,0.869638826185102,0.659706546275395,0,0,1,0,0,0,1,0,1,0,0,1,0.802824858757,1,0.656320541760723,5,0
53025010401,0.160835214446953,0.0948081264108352,0.173250564334086,0.136568848758465,0.379232505643341,0.181151241534989,0.193002257336343,0.133182844243792,0.12020316027088,0.117945823927765,0.449774266365689,0.327878103837472,0,0,0,0,0,0,0,0,0,0,0,0,0.214406779661,0,0.354966139954854,0,0
53025010402,0.273702031602709,0.235327313769752,0.228555304740406,0.248871331828442,0.542889390519187,0.385440180586907,0.344808126410835,0.307562076749436,0.29176072234763,0.305304740406321,0.517494356659142,0.461625282167043,0,0,0,0,0,0,0,0,0,0,0,0,0.514689265537,0,0.314334085778781,0,1
53025010500,0.924379232505643,0.534988713318284,0.594808126410835,0.271444695259594,0.717268623024831,0.403498871331828,0.792889390519187,0.593115124153499,0.306997742663657,0.164221218961625,0.772573363431151,0.631489841986456,1,0,1,0,0,0,1,0,1,0,0,0,0.846327683616,1,0.760158013544018,5,0
53025010600,0.850451467268623,0.873589164785553,0.831264108352144,0.852708803611738,0.900112866817156,0.928329571106095,0.91196388261851,0.919300225733634,0.919864559819413,0.923250564334086,0.936794582392777,0.953160270880361,1,1,1,1,1,1,1,1,1,1,1,1,0.942937853107,1,0.121896162528217,13,1
53025010700,0.976297968397291,0.816027088036117,0.909142212189616,0.645598194130926,0.900112866817156,0.670993227990971,0.948645598194131,0.860609480812641,0.700338600451467,0.45372460496614,0.915914221218962,0.782731376975169,1,1,1,1,0,1,1,1,1,1,0,1,0.975706214689,1,0.522573363431151,11,0
53025010800,0.766930022573363,0.691309255079007,0.687923250564334,0.641647855530474,0.862866817155756,0.742663656884876,0.81038374717833,0.782167042889391,0.739277652370203,0.729119638826185,0.946952595936795,0.87979683972912,1,1,1,1,0,1,1,1,1,1,1,1,0.94011299435,1,0.305304740406321,12,1
53025010901,0.663656884875847,0.588600451467269,0.751693002257336,0.698081264108352,0.717268623024831,0.69469525959368,0.765801354401806,0.720090293453725,0.737584650112867,0.713318284424379,0.84706546275395,0.834085778781038,1,1,1,0,1,1,1,1,1,1,1,1,0.777966101695,1,0.258465011286681,12,0
53025010903,0.787810383747178,0.72234762979684,0.72234762979684,0.706546275395034,0.585214446952596,0.573363431151242,0.88431151241535,0.836907449209932,0.808690744920993,0.803047404063205,0.765801354401806,0.74548532731377,1,1,0,1,1,0,1,1,1,1,1,1,0.861581920904,1,0.310948081264108,11,1
53025010904,0.604401805869074,0.531602708803612,0.571106094808126,0.548532731376975,0.822799097065463,0.717268623024831,0.689051918735892,0.636004514672686,0.556997742663657,0.553611738148984,0.897855530474041,0.847629796839729,0,0,1,0,0,1,1,0,1,0,0,1,0.806214689266,1,0.366252821670429,6,1
53025011001,0.04627539503386,0.054176072234763,0.0316027088036117,0.0671557562076749,0.257336343115124,0.145598194130926,0.072234762979684,0.0682844243792325,0.0727990970654628,0.125282167042889,0.165349887133183,0.117945823927765,0,0,0,0,0,0,0,0,0,0,0,0,0.128813559322,0,0.225733634311512,0,0
53025011002,0.419864559819413,0.341986455981941,0.317155756207675,0.304176072234763,0.625846501128668,0.502257336343115,0.422686230248307,0.386004514672686,0.330699774266366,0.352708803611738,0.602708803611738,0.568284424379233,0,0,0,0,0,0,0,0,0,0,0,0,0.618644067797,0,0.321670428893905,0,0
53025011101,0.238148984198646,0.242663656884876,0.241534988713318,0.269187358916479,0.257336343115124,0.29176072234763,0.329571106094808,0.298532731376975,0.262415349887133,0.27313769751693,0.517494356659142,0.522009029345372,0,0,0,0,0,0,0,0,0,0,0,0,0.289548022599,0,0.283860045146726,0,1
53025011102,0.56038374717833,0.540067720090293,0.529345372460497,0.551918735891648,0.585214446952596,0.480812641083521,0.737584650112867,0.701467268623025,0.692437923250564,0.707110609480813,0.836343115124153,0.746613995485327,0,0,0,0,0,0,1,1,1,1,1,1,0.697175141243,1,0.355530474040632,7,1
53025011200,0.549097065462754,0.150677200902935,0.215575620767494,0.0553047404063205,0.542889390519187,0.316591422121896,0.353837471783296,0.183972911963883,0.0682844243792325,0.0237020316027088,0.563205417607223,0.41196388261851,0,0,0,0,0,0,0,0,0,0,0,0,0.555367231638,0,0.539503386004514,0,0
53025011300,0.935665914221219,0.755643340857788,0.871331828442438,0.677200902934537,0.900112866817156,0.670993227990971,0.930022573363431,0.841422121896163,0.740406320541761,0.558690744920993,0.963882618510158,0.871331828442438,1,1,1,1,1,1,1,1,1,1,0,1,0.968361581921,1,0.409670837000007,12,0
53025011401,0.463882618510158,0.195259593679458,0.286117381489842,0.129232505643341,0.456546275395034,0.0564334085778781,0.532167042889391,0.359480812641084,0.215575620767494,0.126975169300226,0.348194130925508,0.130925507900677,0,0,0,0,0,0,0,0,0,0,0,0,0.631073446328,0,0.574640037750122,0,0
53025011403,0.831828442437923,0.288374717832957,0.496613995485327,0.139390519187359,0.505643340857788,0.0648984198645598,0.903498871331828,0.727426636568849,0.411399548532731,0.183408577878104,0.468961625282167,0.150112866817156,1,0,0,0,0,0,1,0,0,1,0,0,0.551412429379,0,0.838600451467268,3,0
53025011404,1,0.984198645598194,0.974040632054176,0.47234762979684,0.456546275395034,0.211060948081264,0.99548532731377,0.982505643340858,0.571670428893905,0.309255079006772,0.327313769751693,0.175507900677201,1,1,0,1,0,0,1,0,0,1,0,0,0.702542372881,1,0.824492099322799,6,0
53025011405,0.659706546275395,0.278781038374718,0.346501128668172,0.165914221218962,0.505643340857788,0.221218961625282,0.743792325056433,0.563205417607223,0.330135440180587,0.247742663656885,0.468961625282167,0.332392776523702,1,0,0,0,0,0,1,0,0,0,0,0,0.591525423729,0,0.577878103837471,2,0
53025011406,0.549661399548533,0.112302483069977,0.164221218961625,0.0287810383747178,0.335778781038375,0.0965011286681716,0.428893905191874,0.224040632054176,0.0756207674943567,0.0304740406320542,0.38431151241535,0.223476297968397,0,0,0,0,0,0,0,0,0,0,0,0,0.468926553672,0,0.520880361173815,0,0
53027000201,0.136004514672686,0.0338600451467269,0.0869074492099323,0.0694130925507901,0.335778781038375,0.0434537246049661,0.175507900677201,0.064334085778781,0.082392776523702,0.0632054176072235,0.38431151241535,0.072234762979684,0,0,0,0,0,0,0,0,0,0,0,0,0.376271186441,0,0.350451467268623,0,1
53027000202,0.686230248306998,0.411399548532731,0.653498871331828,0.380925507900677,0.717268623024831,0.610045146726862,0.651805869074492,0.436230248306998,0.410270880361174,0.22686230248307,0.712189616252822,0.433972911963883,1,1,1,0,0,0,1,0,1,0,0,0,0.690960451977,1,0.490406320541761,6,0
53027000300,0.566591422121896,0.131489841986456,0.252821670428894,0.0835214446952596,0.625846501128668,0.345372460496614,0.41196388261851,0.181151241534989,0.116252821670429,0.0417607223476298,0.548532731376975,0.208803611738149,0,0,0,0,0,0,0,0,0,0,0,0,0.550282485876,0,0.584085778781038,0,0
53027000401,0.163092550790068,0.0141083521444695,0.0682844243792325,0.0191873589164786,0.335778781038375,0.0965011286681716,0.0965011286681716,0.0191873589164786,0.0203160270880361,0.00846501128668172,0.309255079006772,0.193002257336343,0,0,0,0,0,0,0,0,0,0,0,0,0.276836158192,0,0.327313769751693,0,0
53027000402,0.0586907449209932,0.0293453724604966,0.0383747178329571,0.0626410835214447,0.379232505643341,0.181151241534989,0.0637697516930023,0.0400677200902935,0.0925507900677201,0.141647855530474,0.376410835214447,0.255643340857788,0,0,0,0,0,0,0,0,0,0,0,0,0.297457627119,0,0.349887133182844,0,0
53027000501,0.334650112866817,0.147855530474041,0.20823927765237,0.146162528216704,0.542889390519187,0.385440180586907,0.309255079006772,0.181715575620767,0.196388261851016,0.155756207674944,0.508465011286682,0.35665914221219,0,0,0,0,0,0,0,0,0,0,0,0,0.521468926554,0,0.396726862302483,0,0
53027000502,0.151241534988713,0.113995485327314,0.173814898419865,0.204853273137698,0.41647855530474,0.112866817155756,0.201467268623025,0.152370203160271,0.26410835214447,0.281602708803612,0.401241534988713,0.206546275395034,0,0,0,0,0,0,0,0,0,0,0,0,0.444350282486,0,0.331483465330244,0,0
53027000600,0.486455981941309,0.261286681715576,0.385440180586907,0.281038374717833,0.75,0.50451467268623,0.420428893905192,0.276523702031603,0.297968397291196,0.252821670428894,0.738148984198646,0.52313769751693,0,0,1,0,0,0,0,0,1,0,0,0,0.724858757062,1,0.497178329571106,3,0
53027000700,0.532167042889391,0.11117381489842,0.142212189616253,0.0389390519187359,0.505643340857788,0.221218961625282,0.262415349887133,0.104966139954853,0.0558690744920993,0.0270880361173815,0.42607223476298,0.148984198645598,0,0,0,0,0,0,0,0,0,0,0,0,0.380790960452,0,0.505079006772009,0,0
53027000800,0.5,0.512415349887133,0.193002257336343,0.202595936794582,0.542889390519187,0.515801354401806,0.396726862302483,0.379232505643341,0.163092550790068,0.174379232505643,0.508465011286682,0.4627539503386,0,0,0,0,0,0,0,0,0,0,0,0,0.392937853107,0,0.379796839729119,0,0
53027000900,0.987020316027088,0.992663656884876,0.937923250564334,0.91647855530474,0.957674943566591,0.878668171557562,0.985891647855531,0.988713318284424,0.871896162528217,0.84706546275395,0.967832957110609,0.906320541760722,1,1,1,1,1,1,1,1,1,1,1,1,0.883050847458,1,0.145598194130926,13,0
53027001000,0.980248306997743,0.973476297968397,0.977990970654628,0.951467268623025,0.975169300225734,0.937923250564334,0.969525959367946,0.944130925507901,0.94920993227991,0.929458239277652,0.994920993227991,0.970654627539503,1,1,1,1,1,1,1,1,1,1,1,1,0.990395480226,1,0.065462753950339,13,1
53027001100,0.483634311512415,0.469525959367946,0.455417607223476,0.440744920993228,0.656884875846501,0.654627539503386,0.512415349887133,0.444130925507901,0.465011286681716,0.4627539503386,0.70372460496614,0.628668171557562,0,0,1,0,0,1,0,0,1,0,0,0,0.583615819209,0,0.262979683972912,3,1
53027001200,0.975733634311512,0.984762979683973,0.912528216704289,0.927765237020316,0.967832957110609,0.959932279909707,0.951467268623025,0.94920993227991,0.941309255079007,0.943002257336343,0.980248306997743,0.967832957110609,1,1,1,1,1,1,1,1,1,1,1,1,0.978531073446,1,0.072234762979684,13,1
53027001300,0.652370203160271,0.691873589164786,0.271444695259594,0.274266365688488,0.656884875846501,0.572234762979684,0.434537246049661,0.374153498871332,0.243227990970655,0.239277652370203,0.63431151241535,0.573363431151242,1,0,1,1,0,0,0,0,0,0,0,0,0.558757062147,0,0.452595936794583,3,0
53027001400,0.561512415349887,0.473476297968397,0.386568848758465,0.301354401805869,0.75,0.632618510158014,0.380925507900677,0.274830699774266,0.273702031602709,0.238713318284424,0.658013544018059,0.570541760722348,0,0,1,0,0,0,0,0,1,0,0,0,0.657062146893,1,0.511286681715576,3,0
53027001500,0.963318284424379,0.959367945823928,0.860609480812641,0.765801354401806,0.900112866817156,0.772573363431151,0.878103837471783,0.813205417607223,0.683972911963883,0.559255079006772,0.936794582392777,0.79627539503386,1,1,1,1,1,1,1,1,1,1,0,1,0.896892655367,1,0.404063205417607,12,0
53027001601,0.0383747178329571,0.0321670428893905,0.0479683972911964,0.0874717832957111,0.292325056433409,0.0886004514672686,0.0756207674943567,0.0468397291196388,0.110609480812641,0.156320541760722,0.356094808126411,0.239277652370203,0,0,0,0,0,0,0,0,0,0,0,0,0.218361581921,0,0.32392776523702,0,0
53027001602,0.369638826185102,0.215575620767494,0.183972911963883,0.120767494356659,0.656884875846501,0.446952595936795,0.249435665914221,0.150112866817156,0.0914221218961625,0.0761851015801354,0.581264108352144,0.41647855530474,0,0,1,0,0,0,0,0,0,0,0,0,0.41186440678,0,0.580699774266366,1,0
